anio,flujo,grano,socio_cod,cap_cod,valor_usd
2020,Importacion,socio,36,,7614237.32
2020,Importacion,socio,184,,982.31
2020,Importacion,socio,292,,11813.3
2020,Importacion,socio,238,,715273.16
2020,Importacion,socio,764,,107623658.52
2020,Importacion,socio,384,,1392.59
2020,Importacion,socio,203,,7903450.81
2020,Importacion,socio,76,,305761617.99
2020,Importacion,socio,86,,36236.71
2020,Importacion,socio,208,,33817504.53
2020,Importacion,socio,192,,108094.18
2020,Importacion,socio,144,,4321203.69
2020,Importacion,socio,174,,190.65
2020,Importacion,socio,352,,242641.0
2020,Importacion,socio,662,,53322.85
2020,Importacion,socio,724,,248950132.14
2020,Importacion,socio,598,,994.94
2020,Importacion,socio,496,,19.07
2020,Importacion,socio,191,,282901.27
2020,Importacion,socio,104,,1564740.46
2020,Importacion,socio,100,,2282057.49
2020,Importacion,socio,64,,4489.47
2020,Importacion,socio,239,,963.91
2020,Importacion,socio,242,,44982.45
2020,Importacion,socio,276,,382555625.45
2020,Importacion,socio,340,,115731372.39
2020,Importacion,socio,140,,15142.66
2020,Importacion,socio,218,,29699207.33
2020,Importacion,socio,760,,202.8
2020,Importacion,socio,780,,12216758.01
2020,Importacion,socio,212,,841109.16
2020,Importacion,socio,500,,19698.71
2020,Importacion,socio,40,,24879112.31
2020,Importacion,socio,442,,2923566.67
2020,Importacion,socio,466,,321.2
2020,Importacion,socio,586,,6808477.9
2020,Importacion,socio,688,,1156985.24
2020,Importacion,socio,752,,51749061.37
2020,Importacion,socio,772,,2450.73
2020,Importacion,socio,478,,2246.76
2020,Importacion,socio,328,,574110.87
2020,Importacion,socio,70,,65343.57
2020,Importacion,socio,231,,40411.33
2020,Importacion,socio,516,,529.95
2020,Importacion,socio,699,,151856171.84
2020,Importacion,socio,288,,4155.68
2020,Importacion,socio,31,,240.65
2020,Importacion,socio,8,,575676.28
2020,Importacion,socio,48,,263417.7
2020,Importacion,socio,74,,4177.28
2020,Importacion,socio,324,,201.68
2020,Importacion,socio,388,,948487.86
2020,Importacion,socio,404,,69656.85
2020,Importacion,socio,533,,5708.84
2020,Importacion,socio,795,,11167.28
2020,Importacion,socio,826,,106182904.35
2020,Importacion,socio,136,,3061924.44
2020,Importacion,socio,498,,6688.5
2020,Importacion,socio,894,,14363.63
2020,Importacion,socio,364,,170.06
2020,Importacion,socio,233,,5982456.24
2020,Importacion,socio,246,,10567874.31
2020,Importacion,socio,348,,29432692.57
2020,Importacion,socio,512,,1599542.45
2020,Importacion,socio,72,,7329.57
2020,Importacion,socio,116,,4822995.38
2020,Importacion,socio,380,,193043813.21
2020,Importacion,socio,408,,2360966.3
2020,Importacion,socio,608,,13867232.71
2020,Importacion,socio,842,,5401426379.11
2020,Importacion,socio,660,,2323.07
2020,Importacion,socio,32,,102745352.38
2020,Importacion,socio,112,,7979136.36
2020,Importacion,socio,120,,21195.97
2020,Importacion,socio,762,,51095.55
2020,Importacion,socio,222,,205197291.13
2020,Importacion,socio,148,,304.95
2020,Importacion,socio,418,,36952.41
2020,Importacion,socio,400,,673158.01
2020,Importacion,socio,686,,16508.96
2020,Importacion,socio,788,,1183701.77
2020,Importacion,socio,450,,53997.38
2020,Importacion,socio,490,,118584163.77
2020,Importacion,socio,579,,13631226.8
2020,Importacion,socio,300,,3179638.8
2020,Importacion,socio,28,,5297.94
2020,Importacion,socio,484,,976557469.64
2020,Importacion,socio,674,,20679.07
2020,Importacion,socio,414,,48100.57
2020,Importacion,socio,499,,284684.72
2020,Importacion,socio,566,,50076.8
2020,Importacion,socio,858,,42826150.59
2020,Importacion,socio,604,,58400848.64
2020,Importacion,socio,704,,117634887.68
2020,Importacion,socio,51,,6368.6
2020,Importacion,socio,68,,2499978.47
2020,Importacion,socio,268,,17101.95
2020,Importacion,socio,462,,1203238.68
2020,Importacion,socio,428,,1217750.26
2020,Importacion,socio,748,,42184.22
2020,Importacion,socio,24,,395.03
2020,Importacion,socio,56,,61592457.17
2020,Importacion,socio,60,,31146.46
2020,Importacion,socio,784,,7127731.47
2020,Importacion,socio,854,,855.73
2020,Importacion,socio,729,,11352.8
2020,Importacion,socio,50,,12690106.03
2020,Importacion,socio,166,,15855.48
2020,Importacion,socio,275,,13185.32
2020,Importacion,socio,422,,83538.93
2020,Importacion,socio,558,,145076563.76
2020,Importacion,socio,702,,94502424.94
2020,Importacion,socio,531,,10806347.67
2020,Importacion,socio,600,,10658943.58
2020,Importacion,socio,706,,6251.35
2020,Importacion,socio,800,,6927.35
2020,Importacion,socio,882,,214.22
2020,Importacion,socio,591,,195199619.88
2020,Importacion,socio,690,,141855.58
2020,Importacion,socio,360,,28651521.45
2020,Importacion,socio,16,,26769.1
2020,Importacion,socio,796,,86.48
2020,Importacion,socio,152,,201647199.15
2020,Importacion,socio,92,,100418.75
2020,Importacion,socio,84,,158305.75
2020,Importacion,socio,196,,84866.85
2020,Importacion,socio,368,,657.72
2020,Importacion,socio,528,,103024084.39
2020,Importacion,socio,534,,2307.63
2020,Importacion,socio,458,,152566287.84
2020,Importacion,socio,682,,1868141.99
2020,Importacion,socio,20,,2852.0
2020,Importacion,socio,332,,286620.53
2020,Importacion,socio,308,,11446.94
2020,Importacion,socio,634,,2608529.18
2020,Importacion,socio,740,,11421.21
2020,Importacion,socio,834,,8102.37
2020,Importacion,socio,616,,18222384.09
2020,Importacion,socio,694,,507.77
2020,Importacion,socio,470,,126752.27
2020,Importacion,socio,454,,49.51
2020,Importacion,socio,426,,51781.68
2020,Importacion,socio,548,,2207.79
2020,Importacion,socio,710,,4104922.5
2021,Exportacion,socio,12,,69643.28
2021,Exportacion,socio,8,,2515802.19
2021,Exportacion,socio,20,,7646.21
2021,Exportacion,socio,28,,477983.84
2021,Exportacion,socio,32,,14673774.35
2021,Exportacion,socio,36,,19180607.52
2021,Exportacion,socio,40,,207710.35
2021,Exportacion,socio,44,,12578319.75
2021,Exportacion,socio,48,,1541865.0
2021,Exportacion,socio,50,,658883.21
2021,Exportacion,socio,52,,9842484.93
2021,Exportacion,socio,56,,748487403.41
2021,Exportacion,socio,60,,251487.86
2021,Exportacion,socio,70,,39.56
2021,Exportacion,socio,84,,10767710.04
2021,Exportacion,socio,92,,49688.18
2021,Exportacion,socio,100,,182139.03
2021,Exportacion,socio,116,,700.0
2021,Exportacion,socio,120,,273984.5
2021,Exportacion,socio,136,,855879.69
2021,Exportacion,socio,144,,8254.59
2021,Exportacion,socio,152,,47864673.18
2021,Exportacion,socio,174,,22449.71
2021,Exportacion,socio,191,,1048151.56
2021,Exportacion,socio,192,,28976246.63
2021,Exportacion,socio,196,,28665.0
2021,Exportacion,socio,203,,168378.37
2021,Exportacion,socio,212,,814423.75
2021,Exportacion,socio,214,,313840262.58
2021,Exportacion,socio,218,,48954111.54
2021,Exportacion,socio,222,,366919379.27
2021,Exportacion,socio,231,,51426.3
2021,Exportacion,socio,233,,87804.75
2021,Exportacion,socio,242,,18446.0
2021,Exportacion,socio,246,,23922077.31
2021,Exportacion,socio,251,,70768478.45
2021,Exportacion,socio,258,,3712.3
2021,Exportacion,socio,262,,62259.87
2021,Exportacion,socio,266,,188114.0
2021,Exportacion,socio,268,,40737.87
2021,Exportacion,socio,288,,41275.2
2021,Exportacion,socio,300,,8995314.77
2021,Exportacion,socio,304,,235941.0
2021,Exportacion,socio,308,,2401378.52
2021,Exportacion,socio,316,,2062.8
2021,Exportacion,socio,328,,14892944.19
2021,Exportacion,socio,332,,25037183.87
2021,Exportacion,socio,344,,41402172.03
2021,Exportacion,socio,348,,15268894.86
2021,Exportacion,socio,352,,600.0
2021,Exportacion,socio,364,,14814.35
2021,Exportacion,socio,380,,177376672.34
2021,Exportacion,socio,384,,199856.25
2021,Exportacion,socio,388,,62554469.59
2021,Exportacion,socio,392,,258321451.16
2021,Exportacion,socio,400,,180776.0
2021,Exportacion,socio,404,,312813.45
2021,Exportacion,socio,408,,28788.36
2021,Exportacion,socio,414,,770233.1
2021,Exportacion,socio,422,,1034081.57
2021,Exportacion,socio,428,,492763.17
2021,Exportacion,socio,434,,9360974.44
2021,Exportacion,socio,440,,1366109.23
2021,Exportacion,socio,442,,10054552.49
2021,Exportacion,socio,450,,26568.0
2021,Exportacion,socio,458,,19508530.23
2021,Exportacion,socio,466,,268284.13
2021,Exportacion,socio,470,,1057723.98
2021,Exportacion,socio,490,,36451746.46
2021,Exportacion,socio,496,,28164.0
2021,Exportacion,socio,499,,2546081.76
2021,Exportacion,socio,504,,4217015.55
2021,Exportacion,socio,512,,818499.87
2021,Exportacion,socio,520,,246760.0
2021,Exportacion,socio,528,,1036715625.63
2021,Exportacion,socio,531,,5597704.87
2021,Exportacion,socio,533,,21581672.18
2021,Exportacion,socio,534,,336755.68
2021,Exportacion,socio,540,,13012.9
2021,Exportacion,socio,548,,2750.0
2021,Exportacion,socio,554,,8209311.84
2021,Exportacion,socio,562,,3081644.54
2021,Exportacion,socio,566,,9062061.1
2021,Exportacion,socio,579,,22371200.23
2021,Exportacion,socio,580,,7200.0
2021,Exportacion,socio,586,,1990459.79
2021,Exportacion,socio,598,,8800.0
2021,Exportacion,socio,600,,1507050.42
2021,Exportacion,socio,604,,90527152.17
2021,Exportacion,socio,616,,16451868.73
2021,Exportacion,socio,620,,55017681.74
2021,Exportacion,socio,634,,1197615.7
2021,Exportacion,socio,642,,10573014.59
2021,Exportacion,socio,643,,36742503.25
2021,Exportacion,socio,659,,185930.41
2021,Exportacion,socio,660,,2240.0
2021,Exportacion,socio,662,,1522490.0
2021,Exportacion,socio,670,,788612.22
2021,Exportacion,socio,682,,27485177.33
2021,Exportacion,socio,686,,365994.7
2021,Exportacion,socio,688,,584154.0
2021,Exportacion,socio,694,,841196.19
2021,Exportacion,socio,699,,34356509.34
2021,Exportacion,socio,702,,26929133.79
2021,Exportacion,socio,703,,66756.1
2021,Exportacion,socio,704,,12716088.64
2021,Exportacion,socio,705,,591987.48
2021,Exportacion,socio,710,,3787450.63
2021,Exportacion,socio,716,,25.0
2021,Exportacion,socio,724,,211241322.34
2021,Exportacion,socio,740,,4448021.85
2021,Exportacion,socio,752,,6388642.73
2021,Exportacion,socio,764,,35178267.97
2021,Exportacion,socio,768,,1360.0
2021,Exportacion,socio,784,,4732341.29
2021,Exportacion,socio,788,,5131461.6
2021,Exportacion,socio,792,,45726997.42
2021,Exportacion,socio,796,,71782.0
2021,Exportacion,socio,800,,33980.92
2021,Exportacion,socio,804,,15463387.43
2021,Exportacion,socio,818,,1371931.71
2021,Exportacion,socio,834,,36675.03
2021,Exportacion,socio,854,,527115.97
2021,Exportacion,socio,860,,20250.0
2021,Exportacion,socio,862,,6405670.15
2021,Exportacion,socio,899,,66906.48
2021,Exportacion,socio,68,,892005.59
2021,Exportacion,socio,76,,43917082.89
2021,Exportacion,socio,124,,98612500.29
2021,Exportacion,socio,156,,308630801.72
2021,Exportacion,socio,170,,91750094.25
2021,Exportacion,socio,208,,4890842.88
2021,Exportacion,socio,276,,143745859.29
2021,Exportacion,socio,320,,701070047.47
2021,Exportacion,socio,340,,478310581.15
2021,Exportacion,socio,360,,1923896.82
2021,Exportacion,socio,368,,579132.94
2021,Exportacion,socio,372,,87264554.16
2021,Exportacion,socio,376,,11861191.14
2021,Exportacion,socio,410,,87638045.94
2021,Exportacion,socio,484,,355288322.14
2021,Exportacion,socio,558,,579914529.63
2021,Exportacion,socio,591,,582801717.98
2021,Exportacion,socio,608,,5636364.23
2021,Exportacion,socio,757,,6026502.1
2021,Exportacion,socio,780,,61092525.84
2021,Exportacion,socio,826,,230508969.53
2021,Exportacion,socio,842,,6269772002.04
2021,Exportacion,socio,858,,3275746.47
2021,Importacion,socio,12,,46435.41
2021,Importacion,socio,10,,2103.16
2021,Importacion,socio,8,,15067.75
2021,Importacion,socio,4,,23831.72
2021,Importacion,socio,16,,27520.58
2021,Importacion,socio,20,,13148.49
2021,Importacion,socio,24,,1925.33
2021,Importacion,socio,28,,3360.28
2021,Importacion,socio,32,,124770628.28
2021,Importacion,socio,36,,8599834.7
2021,Importacion,socio,40,,29973627.3
2021,Importacion,socio,44,,887828.49
2021,Importacion,socio,48,,175907.82
2021,Importacion,socio,50,,19730051.77
2021,Importacion,socio,51,,14985.37
2021,Importacion,socio,52,,99691.44
2021,Importacion,socio,56,,119102439.9
2021,Importacion,socio,60,,19034.74
2021,Importacion,socio,64,,463.26
2021,Importacion,socio,68,,15930208.67
2021,Importacion,socio,70,,158796.39
2021,Importacion,socio,72,,1693.19
2021,Importacion,socio,74,,24494.65
2021,Importacion,socio,76,,408688875.59
2021,Importacion,socio,84,,844636.13
2021,Importacion,socio,86,,8376.32
2021,Importacion,socio,90,,17957.83
2021,Importacion,socio,92,,96976.46
2021,Importacion,socio,96,,15.67
2021,Importacion,socio,100,,3022284.01
2021,Importacion,socio,104,,1211248.44
2021,Importacion,socio,112,,9725098.92
2021,Importacion,socio,116,,6715623.78
2021,Importacion,socio,120,,2406.02
2021,Importacion,socio,124,,198629279.36
2021,Importacion,socio,132,,306.12
2021,Importacion,socio,136,,22344.26
2021,Importacion,socio,140,,1435.89
2021,Importacion,socio,144,,4225065.68
2021,Importacion,socio,148,,623.59
2021,Importacion,socio,152,,274167841.51
2021,Importacion,socio,156,,2937920958.72
2021,Importacion,socio,162,,8.62
2021,Importacion,socio,166,,16250.08
2021,Importacion,socio,170,,342334578.99
2021,Importacion,socio,174,,737.71
2021,Importacion,socio,178,,29467.17
2021,Importacion,socio,180,,82890.69
2021,Importacion,socio,184,,31630.54
2021,Importacion,socio,188,,266073595.15
2021,Importacion,socio,191,,330824.18
2021,Importacion,socio,192,,644004.33
2021,Importacion,socio,196,,47205.97
2021,Importacion,socio,203,,9077034.71
2021,Importacion,socio,204,,3228.93
2021,Importacion,socio,208,,41743751.98
2021,Importacion,socio,212,,165213.54
2021,Importacion,socio,214,,52727028.91
2021,Importacion,socio,218,,24792885.67
2021,Importacion,socio,222,,240208567.34
2021,Importacion,socio,231,,77062.89
2021,Importacion,socio,233,,2889388.11
2021,Importacion,socio,238,,199945.71
2021,Importacion,socio,242,,67407.66
2021,Importacion,socio,246,,17145513.75
2021,Importacion,socio,251,,136459645.89
2021,Importacion,socio,258,,2262.49
2021,Importacion,socio,260,,62.62
2021,Importacion,socio,268,,90757.56
2021,Importacion,socio,270,,45680.18
2021,Importacion,socio,275,,3594.1
2021,Importacion,socio,276,,417410355.02
2021,Importacion,socio,288,,485.31
2021,Importacion,socio,292,,20.29
2021,Importacion,socio,296,,1530.89
2021,Importacion,socio,300,,4592996.15
2021,Importacion,socio,308,,662.02
2021,Importacion,socio,316,,9624.72
2021,Importacion,socio,320,,500399065.25
2021,Importacion,socio,324,,1050.46
2021,Importacion,socio,328,,1356065.47
2021,Importacion,socio,332,,322251.74
2021,Importacion,socio,340,,155789004.4
2021,Importacion,socio,344,,151071840.78
2021,Importacion,socio,348,,50521784.97
2021,Importacion,socio,352,,466608.29
2021,Importacion,socio,360,,43190173.32
2021,Importacion,socio,364,,60044.68
2021,Importacion,socio,368,,498.35
2021,Importacion,socio,372,,73185593.04
2021,Importacion,socio,376,,28872564.65
2021,Importacion,socio,380,,217939843.83
2021,Importacion,socio,384,,485.13
2021,Importacion,socio,388,,1117841.6
2021,Importacion,socio,392,,369048058.56
2021,Importacion,socio,398,,1088.23
2021,Importacion,socio,400,,851445.82
2021,Importacion,socio,404,,145194.31
2021,Importacion,socio,408,,388382.1
2021,Importacion,socio,410,,225834523.44
2021,Importacion,socio,414,,372131.43
2021,Importacion,socio,417,,895.98
2021,Importacion,socio,418,,294919.27
2021,Importacion,socio,422,,98637.63
2021,Importacion,socio,426,,48508.18
2021,Importacion,socio,428,,1930156.65
2021,Importacion,socio,430,,1786.82
2021,Importacion,socio,440,,6061235.31
2021,Importacion,socio,442,,4016065.96
2021,Importacion,socio,446,,264992.55
2021,Importacion,socio,450,,60979.89
2021,Importacion,socio,454,,363824.83
2021,Importacion,socio,458,,110652680.52
2021,Importacion,socio,462,,64952.68
2021,Importacion,socio,470,,243227.66
2021,Importacion,socio,478,,12574.24
2021,Importacion,socio,480,,460364.88
2021,Importacion,socio,484,,1183216303.46
2021,Importacion,socio,490,,141014247.21
2021,Importacion,socio,496,,35800.03
2021,Importacion,socio,498,,4189.65
2021,Importacion,socio,499,,281791.17
2021,Importacion,socio,500,,375468.37
2021,Importacion,socio,504,,4561785.57
2021,Importacion,socio,508,,24014.95
2021,Importacion,socio,512,,9642646.86
2021,Importacion,socio,516,,245.83
2021,Importacion,socio,524,,5001.07
2021,Importacion,socio,528,,113338714.69
2021,Importacion,socio,531,,44388801.57
2021,Importacion,socio,533,,73891.01
2021,Importacion,socio,534,,941.66
2021,Importacion,socio,540,,3754.09
2021,Importacion,socio,548,,93.97
2021,Importacion,socio,554,,7261321.37
2021,Importacion,socio,558,,179237565.03
2021,Importacion,socio,562,,3663.17
2021,Importacion,socio,566,,109687.07
2021,Importacion,socio,570,,617.96
2021,Importacion,socio,579,,18455768.53
2021,Importacion,socio,580,,2873.99
2021,Importacion,socio,583,,19.03
2021,Importacion,socio,586,,5981714.42
2021,Importacion,socio,591,,221105094.48
2021,Importacion,socio,600,,7653563.83
2021,Importacion,socio,604,,66222515.94
2021,Importacion,socio,608,,12823890.21
2021,Importacion,socio,616,,27021089.87
2021,Importacion,socio,620,,17782388.59
2021,Importacion,socio,624,,308.9
2021,Importacion,socio,634,,6663875.36
2021,Importacion,socio,642,,4499415.33
2021,Importacion,socio,643,,83310647.53
2021,Importacion,socio,646,,11530.66
2021,Importacion,socio,659,,1134.25
2021,Importacion,socio,662,,30755.64
2021,Importacion,socio,670,,89934.73
2021,Importacion,socio,674,,40965.88
2021,Importacion,socio,678,,87.86
2021,Importacion,socio,682,,14526099.29
2021,Importacion,socio,686,,29862.88
2021,Importacion,socio,688,,1196938.33
2021,Importacion,socio,694,,244.38
2021,Importacion,socio,699,,193369777.31
2021,Importacion,socio,702,,76096535.42
2021,Importacion,socio,703,,3695278.48
2021,Importacion,socio,704,,179368098.6
2021,Importacion,socio,705,,4723471.14
2021,Importacion,socio,706,,220.89
2021,Importacion,socio,710,,6509099.38
2021,Importacion,socio,724,,353552382.04
2021,Importacion,socio,740,,31541.92
2021,Importacion,socio,748,,26246.27
2021,Importacion,socio,752,,54225253.41
2021,Importacion,socio,757,,163847158.55
2021,Importacion,socio,760,,2284.37
2021,Importacion,socio,762,,685.46
2021,Importacion,socio,764,,108917955.9
2021,Importacion,socio,768,,269.45
2021,Importacion,socio,772,,2446.15
2021,Importacion,socio,776,,111.57
2021,Importacion,socio,780,,13296156.39
2021,Importacion,socio,784,,10918524.61
2021,Importacion,socio,788,,1368382.56
2021,Importacion,socio,792,,106947038.94
2021,Importacion,socio,795,,202.75
2021,Importacion,socio,796,,796.06
2021,Importacion,socio,800,,2129.3
2021,Importacion,socio,804,,176406947.18
2021,Importacion,socio,818,,5717854.25
2021,Importacion,socio,826,,119562162.99
2021,Importacion,socio,834,,15821.34
2021,Importacion,socio,842,,6957320955.07
2021,Importacion,socio,854,,1180.28
2021,Importacion,socio,858,,39469102.66
2021,Importacion,socio,860,,6314.87
2021,Importacion,socio,862,,13825390.77
2021,Importacion,socio,876,,125.95
2021,Importacion,socio,882,,62088.72
2021,Importacion,socio,894,,46935.35
2021,Importacion,socio,899,,3972.8
2022,Exportacion,socio,288,,44884.3
2022,Exportacion,socio,300,,15804515.78
2022,Exportacion,socio,784,,3211836.75
2022,Exportacion,socio,804,,2360343.11
2022,Exportacion,socio,466,,206477.11
2022,Exportacion,socio,470,,3104907.55
2022,Exportacion,socio,478,,2240.0
2022,Exportacion,socio,40,,396589.18
2022,Exportacion,socio,258,,122150.0
2022,Exportacion,socio,266,,15.8
2022,Exportacion,socio,268,,937926.49
2022,Exportacion,socio,270,,145.0
2022,Exportacion,socio,152,,39734494.81
2022,Exportacion,socio,442,,22812.2
2022,Exportacion,socio,92,,106679.79
2022,Exportacion,socio,100,,151922.45
2022,Exportacion,socio,48,,6900.0
2022,Exportacion,socio,50,,1375368.31
2022,Exportacion,socio,818,,1237685.71
2022,Exportacion,socio,634,,131839.53
2022,Exportacion,socio,579,,21881987.46
2022,Exportacion,socio,580,,14550.0
2022,Exportacion,socio,586,,3598552.61
2022,Exportacion,socio,654,,9741.45
2022,Exportacion,socio,659,,289203.41
2022,Exportacion,socio,660,,7814.0
2022,Exportacion,socio,662,,2625216.26
2022,Exportacion,socio,670,,537133.77
2022,Exportacion,socio,682,,35322267.73
2022,Exportacion,socio,686,,655871.42
2022,Exportacion,socio,688,,709431.06
2022,Exportacion,socio,348,,41106889.12
2022,Exportacion,socio,729,,18425.6
2022,Exportacion,socio,740,,4600562.89
2022,Exportacion,socio,368,,6797167.02
2022,Exportacion,socio,764,,27696116.953
2022,Exportacion,socio,788,,3458405.58
2022,Exportacion,socio,598,,90850.95
2022,Exportacion,socio,600,,597508.96
2022,Exportacion,socio,608,,5462609.49
2022,Exportacion,socio,882,,26000.0
2022,Exportacion,socio,894,,9369.0
2022,Exportacion,socio,834,,2342.47
2022,Exportacion,socio,212,,588498.86
2022,Exportacion,socio,51,,1755.0
2022,Exportacion,socio,52,,12303040.35
2022,Exportacion,socio,702,,46471639.74
2022,Exportacion,socio,706,,3764.0
2022,Exportacion,socio,710,,4421225.96
2022,Exportacion,socio,643,,24397168.0
2022,Exportacion,socio,757,,6530882.05
2022,Exportacion,socio,533,,16390585.3
2022,Exportacion,socio,174,,26716.0
2022,Exportacion,socio,184,,5880.88
2022,Exportacion,socio,780,,58941408.68
2022,Exportacion,socio,384,,552462.69
2022,Exportacion,socio,12,,21922.32
2022,Exportacion,socio,8,,1300777.23
2022,Exportacion,socio,24,,450.0
2022,Exportacion,socio,28,,826198.96
2022,Exportacion,socio,191,,824115.56
2022,Exportacion,socio,192,,26530893.11
2022,Exportacion,socio,242,,35640.6
2022,Exportacion,socio,246,,21784316.08
2022,Exportacion,socio,512,,1264.0
2022,Exportacion,socio,520,,3000.0
2022,Exportacion,socio,414,,345583.03
2022,Exportacion,socio,418,,10884.0
2022,Exportacion,socio,422,,1819869.94
2022,Exportacion,socio,854,,15214.8
2022,Exportacion,socio,703,,263822.6
2022,Exportacion,socio,704,,15299965.94
2022,Exportacion,socio,534,,341609.28
2022,Exportacion,socio,540,,162936.44
2022,Exportacion,socio,554,,1979602.31
2022,Exportacion,socio,795,,2459.13
2022,Exportacion,socio,796,,50916.14
2022,Exportacion,socio,800,,270615.99
2022,Exportacion,socio,84,,18093167.69
2022,Exportacion,socio,32,,13145891.679
2022,Exportacion,socio,196,,143298.58
2022,Exportacion,socio,203,,132240.73
2022,Exportacion,socio,531,,5906303.85
2022,Exportacion,socio,404,,1266898.43
2022,Exportacion,socio,408,,6446.44
2022,Exportacion,socio,410,,79817801.97
2022,Exportacion,socio,428,,616737.41
2022,Exportacion,socio,430,,1611.42
2022,Exportacion,socio,434,,8471650.14
2022,Exportacion,socio,440,,1556638.97
2022,Exportacion,socio,858,,4169094.68
2022,Exportacion,socio,44,,15092837.023
2022,Exportacion,socio,616,,7606560.2
2022,Exportacion,socio,642,,13549724.84
2022,Exportacion,socio,694,,1452808.79
2022,Exportacion,socio,60,,423698.49
2022,Exportacion,socio,68,,904807.79
2022,Exportacion,socio,36,,20855304.03
2022,Exportacion,socio,324,,8868.05
2022,Exportacion,socio,328,,17341210.3
2022,Exportacion,socio,332,,18834447.14
2022,Exportacion,socio,496,,47920.0
2022,Exportacion,socio,498,,146.93
2022,Exportacion,socio,499,,8725852.4
2022,Exportacion,socio,504,,5934092.53
2022,Exportacion,socio,132,,1900.0
2022,Exportacion,socio,136,,1440943.48
2022,Exportacion,socio,144,,245.74
2022,Exportacion,socio,388,,80432514.45
2022,Exportacion,socio,398,,5250.0
2022,Exportacion,socio,400,,1346982.18
2022,Exportacion,socio,120,,1215893.64
2022,Exportacion,socio,116,,3310.0
2022,Exportacion,socio,562,,3181220.0
2022,Exportacion,socio,566,,6273863.15
2022,Exportacion,socio,705,,97174.88
2022,Exportacion,socio,231,,60703.5
2022,Exportacion,socio,233,,101288.31
2022,Exportacion,socio,308,,2144688.78
2022,Exportacion,socio,316,,43311.0
2022,Exportacion,socio,360,,1430775.87
2022,Exportacion,socio,364,,10345.34
2022,Exportacion,socio,490,,39995043.35
2022,Exportacion,socio,276,,129876623.58
2022,Exportacion,socio,826,,225044417.197
2022,Exportacion,socio,76,,59147579.67
2022,Exportacion,socio,620,,49563062.3
2022,Exportacion,socio,699,,30388617.81
2022,Exportacion,socio,752,,9295351.44
2022,Exportacion,socio,344,,31238774.15
2022,Exportacion,socio,724,,208419861.51
2022,Exportacion,socio,170,,93010727.978
2022,Exportacion,socio,484,,348300784.816
2022,Exportacion,socio,604,,94471783.75
2022,Exportacion,socio,528,,1183244234.28
2022,Exportacion,socio,458,,19706894.49
2022,Exportacion,socio,862,,7239894.99
2022,Exportacion,socio,218,,67735267.65
2022,Exportacion,socio,372,,89552787.8
2022,Exportacion,socio,208,,1649740.68
2022,Exportacion,socio,251,,75425503.77
2022,Exportacion,socio,558,,593427034.08
2022,Exportacion,socio,380,,160735269.4
2022,Exportacion,socio,340,,517325872.789
2022,Exportacion,socio,392,,255573440.958
2022,Exportacion,socio,899,,104304655.14
2022,Exportacion,socio,842,,6704065665.414
2022,Exportacion,socio,214,,341997172.57
2022,Exportacion,socio,222,,385793419.284
2022,Exportacion,socio,376,,12997762.29
2022,Exportacion,socio,792,,42652157.95
2022,Exportacion,socio,156,,344411382.41
2022,Exportacion,socio,591,,588407694.726
2022,Exportacion,socio,124,,88219655.87
2022,Exportacion,socio,56,,792443932.86
2022,Exportacion,socio,320,,815131695.65
2022,Importacion,socio,344,,153674763.53
2022,Importacion,socio,490,,154610042.83
2022,Importacion,socio,276,,498931566.33
2022,Importacion,socio,300,,6007695.92
2022,Importacion,socio,784,,31531801.79
2022,Importacion,socio,826,,122969618.49
2022,Importacion,socio,84,,611597.99
2022,Importacion,socio,40,,34406090.97
2022,Importacion,socio,203,,13305254.85
2022,Importacion,socio,410,,244280661.31
2022,Importacion,socio,442,,2317777.44
2022,Importacion,socio,842,,8198695978.781
2022,Importacion,socio,100,,3969401.17
2022,Importacion,socio,620,,17592626.66
2022,Importacion,socio,558,,215947115.22
2022,Importacion,socio,699,,233667156.25
2022,Importacion,socio,752,,64747359.03
2022,Importacion,socio,757,,175070810.76
2022,Importacion,socio,380,,231479553.405
2022,Importacion,socio,104,,1325023.27
2022,Importacion,socio,704,,182411273.52
2022,Importacion,socio,586,,7840777.3
2022,Importacion,socio,348,,47066787.33
2022,Importacion,socio,188,,255938070.01
2022,Importacion,socio,372,,92650020.78
2022,Importacion,socio,764,,152306480.7
2022,Importacion,socio,792,,134225656.272
2022,Importacion,socio,76,,546889053.892
2022,Importacion,socio,208,,50980789.42
2022,Importacion,socio,340,,159123935.37
2022,Importacion,socio,528,,125080594.13
2022,Importacion,socio,152,,356620583.01
2022,Importacion,socio,458,,114211497.93
2022,Importacion,socio,702,,106742398.1
2022,Importacion,socio,710,,9734524.47
2022,Importacion,socio,616,,34293627.66
2022,Importacion,socio,643,,112736896.28
2022,Importacion,socio,591,,235053292.43
2022,Importacion,socio,180,,992.5
2022,Importacion,socio,604,,83805049.141
2022,Importacion,socio,246,,23262706.81
2022,Importacion,socio,392,,434236459.82
2022,Importacion,socio,858,,55369531.71
2022,Importacion,socio,56,,117440668.08
2022,Importacion,socio,724,,376269114.16
2022,Importacion,socio,554,,12338268.68
2022,Importacion,socio,484,,1318374863.78
2022,Importacion,socio,32,,165379616.77
2022,Importacion,socio,428,,2386048.48
2022,Importacion,socio,124,,254906112.268
2022,Importacion,socio,251,,147456939.29
2022,Importacion,socio,218,,34758979.33
