anio,flujo,cap_cod,capitulo,valor_usd
2017,Exportacion,75,Nickel and articles thereof,19321441.581
2017,Exportacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1810121.454
2017,Exportacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8112596.482
2017,Exportacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",510347005.201
2017,Exportacion,91,Clocks and watches and parts thereof,527249.217
2017,Exportacion,92,Musical instruments; parts and accessories of such articles,72542.015
2017,Exportacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",46690989.997
2017,Exportacion,95,"Toys, games and sports requisites; parts and accessories thereof",28502398.273
2017,Exportacion,96,Miscellaneous manufactured articles,145850362.122
2017,Exportacion,97,Works of art; collectors' pieces and antiques,450406.454
2017,Importacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",161415976.156
2017,Importacion,09,"Coffee, tea, mate and spices",23994034.855
2017,Importacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",104072942.997
2017,Importacion,07,Vegetables and certain roots and tubers; edible,83179768.381
2017,Importacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",13040763.398
2017,Importacion,05,Animal originated products; not elsewhere specified or included,5382225.626
2017,Importacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",58498470.809
2017,Importacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",92373835.59
2017,Importacion,02,Meat and edible meat offal,116127903.749
2017,Importacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",45207295.235
2017,Importacion,13,"Lac; gums, resins and other vegetable saps and extracts",7313891.071
2017,Importacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,868618.224
2017,Importacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",95846931.305
2017,Importacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",136015305.497
2017,Importacion,17,Sugars and sugar confectionery,55698660.658
2017,Importacion,18,Cocoa and cocoa preparations,42858988.489
2017,Importacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",146852142.754
2017,Importacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",170812678.788
2017,Importacion,21,Miscellaneous edible preparations,264608689.717
2017,Importacion,22,"Beverages, spirits and vinegar",129905074.03
2017,Importacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",151861807.192
2017,Importacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",13199018.017
2017,Importacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",54232206.501
2017,Importacion,26,"Ores, slag and ash",1089620.451
2017,Importacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1529050261.85
2017,Importacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",100493258.149
2017,Importacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",150961704.35
2017,Importacion,38,Chemical products n.e.c.,329206265.899
2017,Importacion,30,Pharmaceutical products,809971235.755
2017,Importacion,31,Fertilizers,160293512.801
2017,Importacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",111338201.155
2017,Importacion,29,Organic chemicals,180323847.896
2017,Importacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",226817317.372
2017,Importacion,35,Albuminoidal substances; modified starches; glues; enzymes,47504602.451
2017,Importacion,37,Photographic or cinematographic goods,8612714.344
2017,Importacion,39,Plastics and articles thereof,1272810116.511
2017,Importacion,40,Rubber and articles thereof,224943426.403
2017,Importacion,41,Raw hides and skins (other than furskins) and leather,6066862.231
2017,Importacion,45,Cork and articles of cork,320713.329
2017,Importacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",450425.743
2017,Importacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,12055318.164
2017,Importacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",656326124.781
2017,Importacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",39157696.983
2017,Importacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",57983595.252
2017,Importacion,50,Silk,35031.638
2017,Importacion,57,Carpets and other textile floor coverings,11313770.04
2017,Importacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3369357.731
2017,Importacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",44832308.233
2017,Importacion,43,Furskins and artificial fur; manufactures thereof,30788.196
2017,Importacion,44,Wood and articles of wood; wood charcoal,96423777.994
2017,Importacion,60,Fabrics; knitted or crocheted,14192678.836
2017,Importacion,61,Apparel and clothing accessories; knitted or crocheted,126819803.413
2017,Importacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,421086.044
2017,Importacion,54,Man-made filaments; strip and the like of man-made textile materials,48728822.682
2017,Importacion,55,Man-made staple fibres,19139627.557
2017,Importacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",9798764.897
2017,Importacion,52,Cotton,11034873.945
2017,Importacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",18259334.856
2017,Importacion,62,Apparel and clothing accessories; not knitted or crocheted,166377942.872
2017,Importacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",83160603.698
2017,Importacion,70,Glass and glassware,59731462.564
2017,Importacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",46465405.851
2017,Importacion,64,Footwear; gaiters and the like; parts of such articles,145805122.076
2017,Importacion,65,Headgear and parts thereof,12843179.963
2017,Importacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",5981750.455
2017,Importacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",3885162.839
2017,Importacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",76973607.177
2017,Importacion,69,Ceramic products,87469276.199
2017,Importacion,72,Iron and steel,489971680.021
2017,Importacion,73,Iron or steel articles,445211646.055
2017,Importacion,74,Copper and articles thereof,89582759.874
2017,Importacion,75,Nickel and articles thereof,8583041.476
2017,Importacion,76,Aluminium and articles thereof,138326394.284
2017,Importacion,78,Lead and articles thereof,654819.277
2017,Importacion,79,Zinc and articles thereof,20497727.331
2017,Importacion,80,Tin; articles thereof,216910.213
2017,Importacion,81,"Metals; n.e.c., cermets and articles thereof",17253659.804
2017,Importacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",87089136.195
2017,Importacion,83,Metal; miscellaneous products of base metal,87765669.636
2017,Importacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1452445257.561
2017,Importacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8445277.048
2017,Importacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1346341139.223
2017,Importacion,88,"Aircraft, spacecraft, and parts thereof",38387830.879
2017,Importacion,89,"Ships, boats and floating structures",3994886.125
2017,Importacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",601706917.618
2017,Importacion,92,Musical instruments; parts and accessories of such articles,5685847.922
2017,Importacion,93,Arms and ammunition; parts and accessories thereof,4755302.222
2017,Importacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",272607602.392
2017,Importacion,91,Clocks and watches and parts thereof,14886401.422
2017,Importacion,95,"Toys, games and sports requisites; parts and accessories thereof",113269907.102
2017,Importacion,96,Miscellaneous manufactured articles,88550915.767
2017,Importacion,97,Works of art; collectors' pieces and antiques,734581.685
2017,Importacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1692440549.004
2017,Importacion,10,Cereals,312492367.15
2017,Importacion,01,Animals; live,11008186.489
2017,Importacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,7206359.943
2018,Exportacion,02,Meat and edible meat offal,75323040.86
2018,Exportacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",147831913.77
2018,Exportacion,05,Animal originated products; not elsewhere specified or included,5857300.8
2018,Exportacion,07,Vegetables and certain roots and tubers; edible,160520488.66
2018,Exportacion,09,"Coffee, tea, mate and spices",326223309.84
2018,Exportacion,13,"Lac; gums, resins and other vegetable saps and extracts",1909611.28
2018,Exportacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,262387.86
2018,Exportacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",51556861.87
2018,Exportacion,18,Cocoa and cocoa preparations,11052602.51
2018,Exportacion,22,"Beverages, spirits and vinegar",81248150.42
2018,Exportacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",55704277.94
2018,Exportacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",5457508.41
2018,Exportacion,26,"Ores, slag and ash",40130.92
2018,Exportacion,31,Fertilizers,28881312.71
2018,Exportacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,19753488.44
2018,Exportacion,45,Cork and articles of cork,4689.82
2018,Exportacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,14283844.82
2018,Exportacion,43,Furskins and artificial fur; manufactures thereof,3452.64
2018,Exportacion,55,Man-made staple fibres,5809368.79
2018,Exportacion,78,Lead and articles thereof,20627253.34
2018,Exportacion,80,Tin; articles thereof,85385.96
2018,Exportacion,88,"Aircraft, spacecraft, and parts thereof",855688.46
2018,Exportacion,93,Arms and ammunition; parts and accessories thereof,200.0
2018,Exportacion,01,Animals; live,7471032.55
2018,Exportacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",99661141.23
2018,Exportacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",130321404.39
2018,Exportacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2243247973.67
2018,Exportacion,10,Cereals,2406029.5
2018,Exportacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",11224896.75
2018,Exportacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",24976037.92
2018,Exportacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",179685469.5
2018,Exportacion,17,Sugars and sugar confectionery,104535534.47
2018,Exportacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",126140211.7
2018,Exportacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",374946551.87
2018,Exportacion,21,Miscellaneous edible preparations,558942698.44
2018,Exportacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29804719.97
2018,Exportacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3684868.83
2018,Exportacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",13392817.89
2018,Exportacion,29,Organic chemicals,6186266.82
2018,Exportacion,30,Pharmaceutical products,316019304.89
2018,Exportacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",88742907.11
2018,Exportacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",32101416.49
2018,Exportacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",46052123.24
2018,Exportacion,35,Albuminoidal substances; modified starches; glues; enzymes,14386797.9
2018,Exportacion,37,Photographic or cinematographic goods,383023.85
2018,Exportacion,38,Chemical products n.e.c.,116173966.41
2018,Exportacion,39,Plastics and articles thereof,367070316.1
2018,Exportacion,40,Rubber and articles thereof,285496811.67
2018,Exportacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",8471.64
2018,Exportacion,44,Wood and articles of wood; wood charcoal,73543333.42
2018,Exportacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4986449.13
2018,Exportacion,41,Raw hides and skins (other than furskins) and leather,5865541.76
2018,Exportacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",84752916.44
2018,Exportacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",9496526.22
2018,Exportacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2130.89
2018,Exportacion,52,Cotton,34997681.95
2018,Exportacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,428233.73
2018,Exportacion,54,Man-made filaments; strip and the like of man-made textile materials,21704449.37
2018,Exportacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",4789466.84
2018,Exportacion,57,Carpets and other textile floor coverings,66892.58
2018,Exportacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",3226316.77
2018,Exportacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",8257317.01
2018,Exportacion,60,Fabrics; knitted or crocheted,345967.8
2018,Exportacion,61,Apparel and clothing accessories; knitted or crocheted,26913211.02
2018,Exportacion,62,Apparel and clothing accessories; not knitted or crocheted,12049305.9
2018,Exportacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",35571119.81
2018,Exportacion,73,Iron or steel articles,107994932.53
2018,Exportacion,70,Glass and glassware,112261357.04
2018,Exportacion,69,Ceramic products,3644510.3
2018,Exportacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",27806288.05
2018,Exportacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",62630.71
2018,Exportacion,74,Copper and articles thereof,32405159.91
2018,Exportacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",50702.15
2018,Exportacion,65,Headgear and parts thereof,160218.29
2018,Exportacion,64,Footwear; gaiters and the like; parts of such articles,1080328.48
2018,Exportacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",3333109.2
2018,Exportacion,72,Iron and steel,172826896.86
2018,Exportacion,75,Nickel and articles thereof,16646789.77
2018,Exportacion,76,Aluminium and articles thereof,67217309.2
2018,Exportacion,79,Zinc and articles thereof,1351307.86
2018,Exportacion,81,"Metals; n.e.c., cermets and articles thereof",4142056.3
2018,Exportacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",4467835.44
2018,Exportacion,83,Metal; miscellaneous products of base metal,28348523.34
2018,Exportacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",96283606.3
2018,Exportacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",518644866.44
2018,Exportacion,89,"Ships, boats and floating structures",1568792.37
2018,Exportacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12905818.39
2018,Exportacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1339850.68
2018,Exportacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",3284132377.5
2018,Exportacion,96,Miscellaneous manufactured articles,157730399.31
2018,Exportacion,97,Works of art; collectors' pieces and antiques,503637.76
2018,Exportacion,95,"Toys, games and sports requisites; parts and accessories thereof",28416750.03
2018,Exportacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",42435166.88
2018,Exportacion,92,Musical instruments; parts and accessories of such articles,110833.01
2018,Exportacion,91,Clocks and watches and parts thereof,557468.53
2018,Importacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",102460239.71
2018,Importacion,07,Vegetables and certain roots and tubers; edible,62881592.83
2018,Importacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",12849744.39
2018,Importacion,05,Animal originated products; not elsewhere specified or included,4800948.36
2018,Importacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",66046308.38
2018,Importacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",86713264.49
2018,Importacion,02,Meat and edible meat offal,98342225.22
2018,Importacion,09,"Coffee, tea, mate and spices",23231584.41
2018,Importacion,10,Cereals,320426001.59
2018,Importacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",44937779.57
2018,Importacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",157927804.75
2018,Importacion,13,"Lac; gums, resins and other vegetable saps and extracts",5570410.95
2018,Importacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",11653361.24
2018,Importacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",174353767.82
2018,Importacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",100643660.22
2018,Importacion,22,"Beverages, spirits and vinegar",135267852.98
2018,Importacion,21,Miscellaneous edible preparations,250087422.57
2018,Importacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",155127886.25
2018,Importacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",145606713.73
2018,Importacion,18,Cocoa and cocoa preparations,41991536.44
2018,Importacion,17,Sugars and sugar confectionery,52144227.56
2018,Importacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",129860202.59
2018,Importacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",97126809.28
2018,Importacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,975575.58
2018,Importacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",45410876.25
2018,Importacion,26,"Ores, slag and ash",466868.54
2018,Importacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1717095714.78
2018,Importacion,31,Fertilizers,173748570.54
2018,Importacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",227119551.74
2018,Importacion,35,Albuminoidal substances; modified starches; glues; enzymes,49093416.76
2018,Importacion,29,Organic chemicals,188100910.54
2018,Importacion,30,Pharmaceutical products,776942194.44
2018,Importacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",111788230.14
2018,Importacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",148901349.14
2018,Importacion,37,Photographic or cinematographic goods,6851009.58
2018,Importacion,45,Cork and articles of cork,395989.66
2018,Importacion,40,Rubber and articles thereof,234669731.29
2018,Importacion,38,Chemical products n.e.c.,327868251.03
2018,Importacion,50,Silk,3327.95
2018,Importacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3916638.4
2018,Importacion,39,Plastics and articles thereof,1336724825.99
2018,Importacion,43,Furskins and artificial fur; manufactures thereof,32185.75
2018,Importacion,44,Wood and articles of wood; wood charcoal,103781043.21
2018,Importacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",611966.45
2018,Importacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,12203396.22
2018,Importacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",683690938.37
2018,Importacion,41,Raw hides and skins (other than furskins) and leather,6718073.0
2018,Importacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",55413038.97
2018,Importacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",48671632.81
2018,Importacion,52,Cotton,8923044.16
2018,Importacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,313372.36
2018,Importacion,54,Man-made filaments; strip and the like of man-made textile materials,52120478.04
2018,Importacion,55,Man-made staple fibres,17402920.58
2018,Importacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",42531047.47
2018,Importacion,57,Carpets and other textile floor coverings,9477978.18
2018,Importacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",8176347.2
2018,Importacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",20275032.57
2018,Importacion,60,Fabrics; knitted or crocheted,14371530.76
2018,Importacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",4829373.12
2018,Importacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",72071158.33
2018,Importacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",5023119.9
2018,Importacion,65,Headgear and parts thereof,12991619.46
2018,Importacion,64,Footwear; gaiters and the like; parts of such articles,133467362.1
2018,Importacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",73628136.15
2018,Importacion,62,Apparel and clothing accessories; not knitted or crocheted,173546214.24
2018,Importacion,61,Apparel and clothing accessories; knitted or crocheted,138471467.99
2018,Importacion,69,Ceramic products,84639265.44
2018,Importacion,70,Glass and glassware,64606680.16
2018,Importacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",44213616.76
2018,Importacion,72,Iron and steel,634998015.95
2018,Importacion,73,Iron or steel articles,444403074.16
2018,Importacion,74,Copper and articles thereof,111111263.76
2018,Importacion,75,Nickel and articles thereof,14444614.24
2018,Importacion,76,Aluminium and articles thereof,129673507.67
2018,Importacion,78,Lead and articles thereof,666995.7
2018,Importacion,79,Zinc and articles thereof,20461979.95
2018,Importacion,80,Tin; articles thereof,197986.27
2018,Importacion,81,"Metals; n.e.c., cermets and articles thereof",17501644.84
2018,Importacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",92942416.5
2018,Importacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1497413248.54
2018,Importacion,83,Metal; miscellaneous products of base metal,82343712.83
2018,Importacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",20372129.7
2018,Importacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1127101874.55
2018,Importacion,88,"Aircraft, spacecraft, and parts thereof",6070628.7
2018,Importacion,89,"Ships, boats and floating structures",58332603.99
2018,Importacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",614854910.38
2018,Importacion,91,Clocks and watches and parts thereof,14773930.58
2018,Importacion,92,Musical instruments; parts and accessories of such articles,5763735.64
2018,Importacion,93,Arms and ammunition; parts and accessories thereof,5818353.93
2018,Importacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",243605653.96
2018,Importacion,95,"Toys, games and sports requisites; parts and accessories thereof",105531878.64
2018,Importacion,96,Miscellaneous manufactured articles,82533187.28
2018,Importacion,97,Works of art; collectors' pieces and antiques,906667.8
2018,Importacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1693995914.55
2018,Importacion,01,Animals; live,8198120.9
2018,Importacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6674787.25
2019,Exportacion,31,Fertilizers,33731161.18
2019,Exportacion,05,Animal originated products; not elsewhere specified or included,8056523.1
2019,Exportacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1408523.46
2019,Exportacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29404073.13
2019,Exportacion,02,Meat and edible meat offal,114357288.73
2019,Exportacion,79,Zinc and articles thereof,444415.75
2019,Exportacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,395366.22
2019,Exportacion,45,Cork and articles of cork,987.8
2019,Exportacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",9054393.86
2019,Exportacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1669.96
2019,Exportacion,55,Man-made staple fibres,3808683.45
2019,Exportacion,89,"Ships, boats and floating structures",3420885.89
2019,Exportacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,620828.49
2019,Exportacion,10,Cereals,3876384.35
2019,Exportacion,93,Arms and ammunition; parts and accessories thereof,67386.8
2019,Exportacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",49627083.34
2019,Exportacion,80,Tin; articles thereof,250536.4
2019,Exportacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,34304406.56
2019,Exportacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",3650042883.89
2019,Exportacion,97,Works of art; collectors' pieces and antiques,339254.04
2019,Exportacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",44080.98
2019,Exportacion,88,"Aircraft, spacecraft, and parts thereof",2081893.14
2019,Exportacion,91,Clocks and watches and parts thereof,601477.1
2019,Exportacion,64,Footwear; gaiters and the like; parts of such articles,1843488.38
2019,Exportacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",101682914.02
2019,Exportacion,37,Photographic or cinematographic goods,208233.38
2019,Exportacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",5745756.74
2019,Exportacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13612296.5
2019,Exportacion,96,Miscellaneous manufactured articles,162005224.95
2019,Exportacion,73,Iron or steel articles,98256641.88
2019,Exportacion,30,Pharmaceutical products,324963702.97
2019,Exportacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",91548912.27
2019,Exportacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",34264486.28
2019,Exportacion,40,Rubber and articles thereof,270324408.52
2019,Exportacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2159022579.47
